iter	Logloss
260	0.301010514
261	0.300942952
262	0.3009184909
263	0.3008744492
264	0.3007950682
265	0.3007810736
266	0.3007352972
267	0.3007071023
268	0.3006619433
269	0.3006162846
270	0.3005984385
271	0.3005327581
272	0.3004865407
273	0.3004690769
274	0.3004310329
275	0.3004305919
276	0.300424947
277	0.300423918
278	0.3003979281
279	0.300394106
280	0.3003859915
281	0.3003666167
282	0.3003661169
283	0.3003463304
284	0.3002901463
285	0.3002670376
286	0.3002205851
287	0.3001467901
288	0.3000968977
289	0.3000797279
290	0.3000639987
291	0.3000446533
292	0.2999882634
293	0.2999631261
294	0.2999570108
295	0.2999172321
296	0.2998786588
297	0.2998780708
298	0.299876395
299	0.2998634882
300	0.2998146248
301	0.2997751695
302	0.2997383015
303	0.2996951417
304	0.2996542458
305	0.2996178188
306	0.2995292649
307	0.2995174459
308	0.2995140943
309	0.2994396526
310	0.2993506283
311	0.2993328117
312	0.2993238151
313	0.2992939444
314	0.2992576055
315	0.2992540775
316	0.2992428465
317	0.2991931599
318	0.2991874269
319	0.299184575
320	0.2991710508
321	0.2991103979
322	0.2990899058
323	0.2990744413
324	0.2990311933
325	0.2990027632
326	0.2989804189
327	0.2989320847
328	0.2989152383
329	0.2988655517
330	0.2987870821
331	0.2987616508
332	0.2987287518
333	0.2986748315
334	0.2986566621
335	0.2986561329
336	0.2986263797
337	0.2986185004
338	0.2985713716
339	0.2985592881
340	0.29855576
341	0.2985482923
342	0.2985340038
343	0.2984939017
344	0.2984862576
345	0.2984748796
346	0.2984532998
347	0.2984227528
348	0.2984155203
349	0.2983941756
350	0.2983692147
351	0.2983588364
352	0.2983537207
353	0.2983115018
354	0.2982940674
355	0.2982548179
356	0.2982520249
357	0.2981819638
358	0.2981681456
359	0.2981642648
360	0.2981363932
361	0.2981170478
362	0.2981114323
363	0.2981085805
364	0.2981055816
365	0.2980466633
366	0.2980421357
367	0.2980065024
368	0.2979688112
369	0.2979661357
370	0.2979004259
371	0.2978710843
372	0.2978375091
373	0.2978336577
374	0.2978206333
375	0.2977908801
376	0.2977835301
377	0.29778059
378	0.2977506016
379	0.2977354899
380	0.2977045313
381	0.2976581963
382	0.2976335294
383	0.2975937213
384	0.2975792563
385	0.2975767279
386	0.2975349206
387	0.2975259829
388	0.297505726
389	0.2974759434
390	0.2974635659
391	0.297457774
392	0.2974344301
393	0.2974047064
394	0.2973768054
395	0.2973624286
396	0.2973349099
397	0.2973178283
398	0.2973130654
399	0.2972787846
400	0.2972572047
401	0.29723292
402	0.2972183081
403	0.2972014028
404	0.2971754423
405	0.2971701797
406	0.297165652
407	0.2971589487
408	0.2971416025
409	0.2971203754
410	0.297101912
411	0.2970800675
412	0.2970672196
413	0.2970374958
414	0.2970003044
415	0.2969997163
416	0.2969931307
417	0.2969804885
418	0.2969612607
419	0.2969442085
420	0.2969108684
421	0.2968944042
422	0.2968927578
423	0.2968822913
424	0.2968480693
425	0.2968480987
426	0.2968219029
427	0.2967962952
428	0.2967760384
429	0.2967724515
430	0.2967278806
431	0.2967147386
432	0.29671418
433	0.296693835
434	0.2966834566
435	0.2966840152
436	0.2966829862
437	0.2966646404
438	0.2966629352
439	0.2966564965
440	0.2966540269
441	0.2966304478
442	0.2966082211
443	0.2965655318
444	0.2965626799
445	0.2965607983
446	0.2965471271
447	0.2965344262
448	0.2965220486
449	0.2965132579
450	0.2965030854
451	0.296502615
452	0.2965009098
453	0.296488444
454	0.2964734204
455	0.2964535164
456	0.2964151783
457	0.2963937748
458	0.29636214
459	0.2963593764
460	0.2963464991
461	0.2963369145
462	0.2963194801
463	0.2963147467
464	0.2963009579
465	0.2962765262
466	0.2962590036
467	0.2962435978
468	0.2962394229
469	0.2962103754
470	0.2961947932
471	0.2961675978
472	0.2961642168
473	0.296134346
474	0.2961222919
475	0.2961205867
476	0.2960824838
477	0.296082278
478	0.2960357666
479	0.2960310919
480	0.2960213604
481	0.2960185674
482	0.2960063368
483	0.2960057194
484	0.2959697334
485	0.2959515346
486	0.295922487
487	0.2959022889
488	0.295877328
489	0.2958689783
490	0.2958687431
491	0.2958561304
492	0.2958457226
493	0.2958447818
494	0.2958185273
495	0.2958060028
496	0.2958022983
497	0.2957992995
498	0.2957950952
499	0.2957716631
500	0.2957556693
501	0.2957501421
502	0.295745585
503	0.2957381467
504	0.2957373235
505	0.2957075409
506	0.2956944872
507	0.2956791696
508	0.2956681738
509	0.295635951
510	0.2956059921
511	0.2956015526
512	0.29559923
513	0.2955967898
514	0.2955835596
515	0.2955559233
516	0.2955433105
517	0.2955375186
518	0.2955153508
519	0.2954998274
520	0.2954963287
521	0.2954955937
522	0.2954605191
523	0.2954487883
524	0.2954479651
525	0.2954392626
526	0.2954293841
527	0.2954058344
528	0.2954033354
529	0.2953919868
530	0.2953833725
531	0.2953527079
532	0.2953495915
533	0.2953179567
534	0.2953070492
535	0.2952952302
536	0.2952946716
537	0.2952902028
538	0.2952880565
539	0.2952722097
540	0.2952559807
541	0.2952500125
542	0.2952344303
543	0.2952206709
544	0.2952124682
545	0.2951953572
546	0.2951925936
547	0.2951914175
548	0.2951828032
549	0.2951694555
550	0.2951381441
551	0.2951321464
552	0.2951007468
553	0.295080049
554	0.295070876
555	0.2950652312
556	0.2950611151
557	0.2950481202
558	0.2950240119
559	0.2950128397
560	0.295000815
561	0.2949960521
562	0.2949645349
563	0.2949645349
564	0.2949601543
565	0.2949286959
566	0.2949076452
567	0.294890593
568	0.2948706302
569	0.2948482859
570	0.2948258534
571	0.2948062728
572	0.2947953064
573	0.2947890442
574	0.2947891324
575	0.2947743734
576	0.2947653769
577	0.2947510001
578	0.2947337715
579	0.2947210705
580	0.294709869
581	0.2946963448
582	0.2946841437
583	0.2946680323
584	0.2946676795
585	0.294662505
586	0.2946395139
587	0.2946391611
588	0.2946296648
589	0.2946146412
590	0.294613818
591	0.294598177
592	0.294580625
593	0.2945777731
594	0.2945771851
595	0.2945774203
596	0.2945741863
597	0.2945663658
598	0.2945402583
599	0.2945129747
600	0.2944972749
601	0.294468639
602	0.2944425609
603	0.2944395914
604	0.2944249794
605	0.2944221276
606	0.2944102499
607	0.2943961083
608	0.2943786739
609	0.2943585346
610	0.2943490971
611	0.294336896
612	0.2943294283
613	0.2943111706
614	0.2942956766
615	0.2942867095
616	0.2942737146
617	0.294261778
618	0.2942542515
619	0.2942262624
620	0.2942198531
621	0.2941885711
622	0.2941774284
623	0.2941577595
624	0.2941429417
625	0.294117334
626	0.2941047801
627	0.2940760265
628	0.2940566223
629	0.2940399817
630	0.2940150502
631	0.2939916475
632	0.293985003
633	0.2939606007
634	0.2939514278
635	0.2939425783
636	0.2939200282
637	0.2939000359
638	0.2938948321
639	0.2938922154
640	0.2938755454
641	0.2938605218
642	0.2938428816
643	0.2938314155
644	0.293808689
645	0.2937948708
646	0.29379393
647	0.2937817877
648	0.2937760252
649	0.2937712035
650	0.2937631184
651	0.2937465072
652	0.2937404508
653	0.2937336299
654	0.2937219285
655	0.2937075224
656	0.2937050527
657	0.2936926458
658	0.2936830024
659	0.2936685375
660	0.293665127
661	0.2936542195
662	0.2936465166
663	0.2936413127
664	0.2936193213
665	0.2936173808
666	0.2936167928
667	0.2936130002
668	0.2936010636
669	0.2935885685
670	0.2935678412
671	0.2935539349
672	0.2935373824
673	0.2935278861
674	0.2935075999
675	0.2934867256
676	0.2934758769
677	0.2934642049
678	0.2934453887
679	0.2934261021
680	0.2934074622
681	0.2933915566
682	0.293372564
683	0.2933631853
684	0.2933520131
685	0.293343193
686	0.2933313447
687	0.2933187319
688	0.2933009741
689	0.2932893316
690	0.2932713385
691	0.2932639885
692	0.2932459366
693	0.2932364697
694	0.2932188883
695	0.2932101858
696	0.2931940156
697	0.2931871359
698	0.2931706129
699	0.293163792
700	0.2931572945
701	0.2931468868
702	0.2931381549
703	0.2931251599
704	0.2931228667
705	0.2931071375
706	0.2930888799
707	0.2930745325
708	0.2930581859
709	0.2930517178
710	0.2930428389
711	0.2930423097
712	0.2930267863
713	0.2930125565
714	0.2930006494
715	0.2929856258
716	0.2929743361
717	0.2929673976
718	0.2929546084
719	0.2929444359
720	0.2929369094
721	0.292922415
722	0.2929085381
723	0.2928986889
724	0.2928959547
725	0.2928871346
726	0.2928811957
727	0.2928756684
728	0.2928619091
729	0.2928531478
730	0.292840388
731	0.2928271578
732	0.2928176615
733	0.292807342
734	0.2927950526
735	0.2927820871
736	0.2927697683
737	0.2927581846
738	0.2927489529
739	0.2927418968
740	0.2927318419
741	0.2927235216
742	0.2927124376
743	0.2927030589
744	0.292691681
745	0.2926805676
746	0.2926702481
747	0.29266084
748	0.2926539309
749	0.2926486388
750	0.2926424648
751	0.2926303518
752	0.2926224431
753	0.2926155928
754	0.2926059495
755	0.2925982466
756	0.2925883975
757	0.2925776076
758	0.2925683758
759	0.2925558219
760	0.2925478544
761	0.2925401809
762	0.2925295968
763	0.2925219233
764	0.2925121623
765	0.2925029012
766	0.2924932285
767	0.2924840556
768	0.2924748827
769	0.2924665624
770	0.2924606529
771	0.2924521268
772	0.2924435125
773	0.292432458
774	0.2924271659
775	0.292418728
776	0.2924108781
777	0.2924026166
778	0.2923951489
779	0.292384359
780	0.2923840356
781	0.2923760093
782	0.2923677478
783	0.2923610445
784	0.2923567226
785	0.2923494313
786	0.292342728
787	0.2923358778
788	0.29232694
789	0.2923202956
790	0.2923141509
791	0.292305713
792	0.2922987157
793	0.2922921888
794	0.2922855443
795	0.2922793409
796	0.2922736078
797	0.2922690213
798	0.2922627885
799	0.2922566144
800	0.2922490879
801	0.2922429726
802	0.2922375923
803	0.2922309185
804	0.292225009
805	0.2922183351
806	0.2922121022
807	0.2922064574
808	0.2922011065
809	0.2921961672
810	0.2921925804
811	0.2921862299
812	0.2921824079
813	0.2921782624
814	0.2921721765
815	0.2921666493
816	0.2921611514
817	0.2921565355
818	0.2921501263
819	0.2921437464
820	0.2921375135
821	0.2921313982
822	0.2921260768
823	0.2921219901
824	0.2921170214
825	0.2921117
826	0.2921062609
827	0.2921016451
828	0.2920969998
829	0.2920909433
830	0.2920844164
831	0.292079389
832	0.2920760961
833	0.2920702161
834	0.2920655708
835	0.2920587499
836	0.2920552807
837	0.2920479012
838	0.2920425209
839	0.2920393751
840	0.292033348
841	0.2920288792
842	0.2920242339
843	0.2920200002
844	0.2920154726
845	0.2920088575
846	0.2920030656
847	0.2919993024
848	0.2919945395
849	0.2919898355
850	0.2919862486
851	0.2919793983
852	0.2919755763
853	0.291969755
854	0.291964463
855	0.2919597001
856	0.291955731
857	0.2919515268
858	0.2919469991
859	0.2919419129
860	0.2919379144
861	0.2919320932
862	0.2919289179
863	0.2919262719
864	0.2919206858
865	0.2919155996
866	0.2919106603
867	0.2919069264
868	0.2919012522
869	0.2918951369
870	0.2918915207
871	0.2918866108
872	0.2918817597
873	0.2918766441
874	0.2918724692
875	0.2918655601
876	0.2918630905
877	0.291858651
878	0.2918541822
879	0.2918495663
880	0.2918439803
881	0.291841246
882	0.2918373652
883	0.2918331315
884	0.2918298975
885	0.2918262518
886	0.2918225474
887	0.2918181961
888	0.2918164615
889	0.2918119927
890	0.2918083764
891	0.29180379
892	0.2917986743
893	0.2917943524
894	0.291791089
895	0.291787855
896	0.2917843269
897	0.2917795935
898	0.291776036
899	0.2917710968
900	0.2917687447
901	0.2917639231
902	0.291762012
903	0.291756573
904	0.2917529567
905	0.2917499873
906	0.2917464299
907	0.2917419904
908	0.2917386976
909	0.2917348755
910	0.2917314651
911	0.2917284074
912	0.291723527
913	0.2917198225
914	0.2917162945
915	0.2917120314
916	0.2917081506
917	0.2917054751
918	0.2917010063
919	0.2916993305
920	0.2916947734
921	0.291691363
922	0.2916874233
923	0.2916842187
924	0.2916799556
925	0.29167631
926	0.2916728113
927	0.2916695479
928	0.2916666667
929	0.2916620214
930	0.291659787
931	0.2916565235
932	0.2916532601
933	0.2916504671
934	0.2916466744
935	0.2916440872
936	0.2916407943
937	0.2916371193
938	0.2916347379
939	0.291631886
940	0.2916289166
941	0.2916244771
942	0.2916217429
943	0.2916191557
944	0.2916161568
945	0.2916133638
946	0.2916099828
947	0.2916075131
948	0.2916041027
949	0.2916011627
950	0.2915988106
951	0.2915962822
952	0.2915963704
953	0.2915932246
954	0.2915895789
955	0.2915872269
956	0.2915825816
957	0.2915804648
958	0.2915802296
959	0.2915807588
960	0.2915797004
961	0.2915762899
962	0.2915737615
963	0.2915719387
964	0.2915689987
965	0.2915666172
966	0.2915642946
967	0.2915640006
968	0.29156109
969	0.2915608548
970	0.2915582381
971	0.2915568563
972	0.2915534165
973	0.2915524463
974	0.291550447
975	0.2915481832
976	0.2915450374
977	0.2915449492
978	0.2915421561
979	0.2915410389
980	0.2915385399
981	0.2915351588
982	0.2915331008
983	0.2915303666
984	0.2915303666
985	0.291530543
986	0.2915301902
987	0.2915292788
988	0.2915270737
989	0.2915268385
990	0.2915269267
991	0.2915269855
992	0.2915229871
993	0.2915210761
994	0.2915209585
995	0.2915210173
996	0.2915207233
997	0.2915180772
998	0.2915162544
999	0.2915165484
